Video ID,Uploader,Age,Category,Length,Views,Rate,Ratings,Comments
0KckTnqwcDc,MobyGratis,1011,Film & Animation,236,196717,4.54,664,717
nkA-L3mK7q8,ryanjunell,1127,Music,180,197111,4.28,452,192
J6K5K8QQw00,Stevesword,782,Entertainment,216,355962,4.34,773,554
#NAME?,charitywater,1144,Nonprofits & Activism,67,535387,4.6,1442,959
r_5wQZ5-94g,kodoest79,1112,Music,265,231981,2.74,1175,1298
iVQmMz4SnE8,tetovalady04,1131,Music,188,5181,4.2,5,14
gtOUPbHqVT0,chine2fr,1152,News & Politics,535,4713,3.57,14,38
br4G9Hvuep0,davedillmusic,1124,Music,386,7211,5,3,4
UPHYYa9U6Ug,Marriland,1147,Entertainment,352,85494,4.57,779,760
c2nrbG5655k,5iv3z,1148,People & Blogs,23,254562,4.53,309,1117
ePdRjB-JkOE,,,,,,,,
#NAME?,PromNightMovie,1147,Film & Animation,169,663255,3.86,2390,14
6NwHW2NtruE,UchihaItachi5678,1149,Film & Animation,482,130963,4.9,458,874
O-Z-pjJdmdg,Bleach137,1147,Film & Animation,501,95302,5,1,768
AlKFz3cSDZo,hagmund,1129,Entertainment,11,118141,4.38,78,0
PkylqubYs0o,zink245,1145,Music,291,248732,4.84,943,501
fE1KivIjXI8,MediocreFilms,1140,Comedy,89,109674,4.29,1178,683
65ksW7g_tGk,oleskalawa,1149,Entertainment,59,104755,3.13,101,398
ycO3vCKbWws,shishirck,1152,Music,199,116,0,0,1
jFbLPGQMe_s,CHRISlegend4,1152,Film & Animation,287,102,0,0,0
#NAME?,aswariya,1152,Film & Animation,167,81,0,0,0
MICtORC3NuI,EMbros2,1152,Entertainment,49,113,0,0,1
q_Qy0kodJNs,pokerouge,1152,Entertainment,23,91,3,2,0
ysD9AVL1Lt0,bandanagurl,1152,Entertainment,38,131,0,0,0
jmmzSE_Rvl0,gustavofocus,1152,Entertainment,58,98,0,0,1
cHF3bovrutA,Alexlew119,1152,Comedy,190,92,0,0,0
VBBI4PP5eAw,gilligan07734,1152,People & Blogs,199,84,0,0,0
Hu6AnV3oCrc,totrundo,1152,Travel & Events,24,90,0,0,0
4YkxKR-Uf2k,thanh0054,1152,Music,155,32,5,1,0
COxTzrGdlBE,mabexgtr,1152,Music,170,20,0,0,0
sv5wOnkqLUI,MissBuldozer,1152,Music,185,20,0,0,0
wys3ri755NY,ntorneiro,1152,Comedy,55,11,0,0,0
jqZU6O_7Bxs,tjrocks0805,1152,People & Blogs,24,9,0,0,0
PKFRIBu2rxk,ShermanJerusalem,1152,People & Blogs,275,24,0,0,0
UQUe5f1a-TU,somebodytoldmee,1152,People & Blogs,53,2,0,0,1
O4vRfptrPbI,sueshield,1152,Film & Animation,190,0,0,0,0
XfjZQfe7YXc,aerpolet,1152,Howto & Style,8,0,0,0,0
No5XZrfpl5g,Antisora0705,1152,Entertainment,37,7,0,0,0
25z7nqMXT28,NaOza,1152,Entertainment,131,0,0,0,0
yTFaVoj1J1o,kritop19,1152,Entertainment,582,6,0,0,0
jR8-IMaR5GE,Wishing4Beauty,1152,People & Blogs,176,7,0,0,0
lC0B9IkgW60,ruffliferescue,1152,People & Blogs,44,0,0,0,0
zBBNXwPHx-Y,toti003,1152,Travel & Events,15,6,0,0,0
Kgyr0EakFA8,camarlengogo,1152,Music,258,0,0,0,0
DXY8A3O1Fvk,slingsinger93,1152,People & Blogs,92,10,0,0,1
KgQ5Ne83hIo,baghwaan,1152,People & Blogs,209,79,0,0,0
LG9Y9HHtxW4,cleanecarvalho,1152,Music,211,0,0,0,0
l81X2XlpO54,nikini2008,1152,People & Blogs,615,0,0,0,0
9HYCz0Qh_QI,micheljuniodf,1152,People & Blogs,471,0,0,0,0
NCTqiA_qbNo,DialogueswithDuncan,1152,Education,526,3,0,0,0
xjDmLIxRXd0,Conradiminjad,1152,Howto & Style,72,1,0,0,0
81FA8UX9QJE,kcandarchii,1152,Entertainment,95,0,0,0,0
qnF3YE1S0Z4,Foxx178,1152,Entertainment,386,9,0,0,0
ZHS9hyEfpZA,madocali,1152,Comedy,39,0,0,0,0
BrgpgGfraBg,kcmccloskey,1152,Music,230,3,0,0,0
kzPEX7YDT70,Scalloz,1152,Music,36,0,0,0,0
NTRXZYXVd2M,stephgotskills,1152,Entertainment,10,2,0,0,0
Sw-wT5yB88c,bobbboum,1152,Entertainment,114,5,0,0,0
GY4UBsh_fKg,thewolfofdeath,1152,Music,249,4,0,0,0
OhsU2DrqU9M,mehmetcanyalcin,1152,Education,102,0,0,0,0
qKFNerA_nI8,jpcproduction,1152,Entertainment,40,0,0,0,0
JL71m2U76YU,Lukiano89,1152,Comedy,30,12,0,0,0
gyvak5XCkC8,RobertGStitt,1152,Science & Technology,168,2,0,0,0
PHWF127fk1s,skordop25,1152,Entertainment,47,0,0,0,0
NOzF3WPMG_I,flashfire276,1152,People & Blogs,202,0,0,0,0
jG-8Lq4DAdU,KingStym7,1152,Film & Animation,229,0,0,0,0
totsRThLHr4,treads98,1152,Entertainment,71,1,0,0,0
#NAME?,task2k,1152,Music,477,1,0,0,0
kKFxNiGhWJ4,LesleyPatterson101,1152,Education,46,14,5,2,2
Ws6ToUjfBF8,agentkandel,1152,Entertainment,30,7,0,0,0
IHSdzqp06io,jurarara,1152,Entertainment,143,0,0,0,0
dsEvWNNAnf0,angelus4ever0,1152,People & Blogs,483,0,0,0,0
1IehH37SKic,TourFactory,1152,Travel & Events,123,0,0,0,0
qgZaYCqswB4,WRGDVSN,1152,Entertainment,31,0,0,0,0
6Ceu-8x27F8,xthrillerp,1152,Entertainment,77,0,0,0,0
fOCJ7glgvVE,jshizzle06,1152,Music,62,0,0,0,0
hZC_UqGhPtk,Cratos6,1152,Music,108,0,0,0,0
0N5ysWVNoqU,OriginalPapertigers,1152,Nonprofits & Activism,226,0,0,0,0
MhggCtsTzZU,sanjuana89,1152,Entertainment,200,0,0,0,0
#NAME?,ilyk2smile,1152,Comedy,9,0,0,0,0
FBep8hc8Uuw,greenarrow101,1152,Music,225,11,0,0,0
4syELWRYzT0,gouxer,1152,Autos & Vehicles,20,2,0,0,0
udPQ43kToww,ceachiccheer3,1152,Sports,40,9,0,0,0
zLWg1DJf3xY,evenkeel2003,1152,Sports,111,0,0,0,0
JUabGFWXEAM,sc253200,1152,Howto & Style,622,0,0,0,0
6_Hgj9uIAYo,damelloman,1152,Entertainment,16,0,0,0,0
gcxg3jyo3Ug,madonnawg,1152,Music,64,0,0,0,0
bJ3gIlXA1yE,iCharrette,1152,Education,127,0,0,0,0
4acqgN3pDyg,Bl00dyBizkitz,1152,Entertainment,517,2,0,0,0
EW7BCw9aovQ,jarukz08,1152,Comedy,152,0,0,0,0
5k31cHYc-7A,DryestAlarm,1152,People & Blogs,58,35,0,0,0
0ulhafKCAS4,miserablewithoutyou,1152,Sports,158,2,0,0,0
ZEbYrnCgFxY,hcm1994pizza,1152,Music,77,0,0,0,0
sUF7kaqf9CY,xWPxSniperShot,1152,Howto & Style,76,0,0,0,0
4DuKy7ZG010,BigBadWofX,1152,Entertainment,232,3,0,0,0
uMQTFx-jx2M,s3cretboy,1152,Comedy,38,23,0,0,0
2rA1SAW-EF8,TheOaklandPress,1152,Entertainment,268,0,0,0,0
KO-5xzN3zCg,anahaydee,1152,Entertainment,356,2,0,0,0
ipjreC6Le10,yama18yoyo,1152,Entertainment,91,14,0,0,0
J0ERohLXSeY,pinka518,1152,Comedy,64,5,0,0,0
xexpVJDQRtw,surefoot1970,1152,People & Blogs,294,6,0,0,0
56g9ZMA_q8I,karchokes,1152,Howto & Style,12,0,0,0,0
7FAYzVRCEbU,cod4master128,1152,Entertainment,176,0,0,0,0
tWdEnGBmsoY,jeppilino,1152,Film & Animation,115,2,0,0,0
E3bb1hXpzak,aznhalfie,1152,Howto & Style,111,0,0,0,0
MNHOwBikxmI,bungi56,1152,Entertainment,45,0,0,0,0
TdGQGAW2nd0,mydayparade15468,1152,Entertainment,35,0,0,0,0
FjtDPw5z9xk,Angelesmk3,1152,Entertainment,13,1,0,0,0
vMSZyhsdhUs,laconchadelpato123,1152,Comedy,17,0,0,0,0
vxOEAu961Cc,andrewhicks237,1152,Comedy,6,0,0,0,0
0TwoDEVOkjE,ajjhelum,1152,People & Blogs,488,0,0,0,0
TehZe0Rpq2M,guitarman2014,1152,Pets & Animals,9,2,0,0,0
89-4WOG6CME,Papsational,1152,Pets & Animals,305,0,0,0,0
DwwWyGdOC2c,UnderTheTwilight,1152,Music,247,0,0,0,0
R6nk8enaQxo,uzman1421,1152,Music,277,0,0,0,0
87hk1zA80L4,Roseprincesinha,1152,Music,154,0,0,0,0
XPpqG9D1CEk,vampiressaHIM,1152,People & Blogs,63,0,0,0,0
kf8yiDVK1Qk,TourFactory,1152,Travel & Events,146,0,0,0,0
ngBLWZFTJ7E,mileymandy,1153,Comedy,324,278820,4.65,2992,5648
ubZbp28696Q,bewise78,1153,Education,228,93184,4.61,1408,2298
wujCzeQTFzM,charlestrippy,1154,Entertainment,175,1938,4.69,320,3638
Z2JO7VGTxlc,booshoe37,1152,Comedy,402,52465,4.54,335,1317
uQgfQi7XSD8,JamesNintendoNerd,1153,Film & Animation,93,66614,4.9,2002,1187
lXOWt524IQM,kidrauhl,1153,Music,54,68257,4.78,1073,1143
5AO-GxW3Iy0,mememolly,1153,People & Blogs,149,87368,4.7,916,1152
o9UFXbb09_w,pmccallig18,1152,Entertainment,49,38195,2.04,23,984
6oGF3cyHE7M,Veracifier,1152,News & Politics,183,47374,4.63,503,1009
xNUXge00IXo,R2P08,1152,Entertainment,226,128327,4.79,1139,1025
rlX46Zix3O8,Toasty411,1152,Entertainment,237,126432,2.35,728,871
I4uZdbgKPu0,hotforwords,1152,Entertainment,144,192530,4.43,1327,794
q46TpJcBbM8,sholm24,1153,People & Blogs,38,384,5,3,2200
d-hbPmcMFxU,jedreport,1152,News & Politics,46,55357,3.14,589,656
ejB1IJuK-UU,maxproca,1152,Sports,181,201468,4.76,501,625
54z4iy5vjoE,Justinge3,1154,Entertainment,133,3017,4.65,233,1092
bR_RAslSirU,superfreestuffak,1153,Entertainment,195,829,4,4,582
#NAME?,SteAndKel,1152,Comedy,300,9779,4.82,639,525
CMzt0mUZNcg,sxephil,1154,Entertainment,199,3045,4.85,1442,986
9K2EA8SWhh8,myPurpleParlour,1152,Entertainment,283,53127,4.9,451,605
UyU9OLqQ8XA,airboyd,1131,Autos & Vehicles,108,660895,4.5,2127,3434
LExJ6oN4hUo,thefanawards,1152,Entertainment,288,417248,4.85,2958,3367
n0ExNPU4vss,Cvillemac,1113,Travel & Events,538,1520,4.58,166,176
_i_hLEQvZ9s,hotbabestationde,1154,Autos & Vehicles,199,665,5,6,2
rETlsWNzE5Q,rpoland,1121,Music,265,224414,4.21,670,487
Rqek_TsFysU,Bradj54,1152,Music,275,1474,4.81,27,19
NrJPFRKIjNo,OnlyOneRoad4Life,1152,People & Blogs,540,99,5,1,0
QTrQ6x0Wdck,YourTubeAdvocate,1153,Pets & Animals,249,3064,4.89,155,294
f8A7iLPhppI,YOUNGBALLA7325,1019,Music,142,12312,4.79,14,18
8ib1pOCdnZw,RikkiStormgren,1154,Film & Animation,229,86,5,2,0
lqUg_7bJtpg,ameentz,1152,People & Blogs,150,228780,2.16,791,134
LVUQqKlUCug,childrenofbodomreal,1152,Music,116,131892,3.35,404,327
qfLWuHc-sxk,hoomandottv,1153,Film & Animation,216,595307,3.18,102,159
rfO5Gz0VXTQ,nogoodtv,1153,Comedy,353,219214,3.48,254,147
NIxmi3e2Vmo,BarackObamadotcom,1153,News & Politics,561,196083,4.65,2724,112
6qB2va41SlU,TNAwrestling,1152,Sports,1141,242376,4.49,286,42
Zahevxjhugk,TNAwrestling,1153,Sports,298,132958,4.6,184,85
M9bP3lOjnbE,olafpsv,1153,Sports,76,104638,3.45,47,95
9ye2ikfkLow,NBA,1153,Sports,138,107970,4.74,305,261
3Bt4kguLPTU,R2P08,1152,Entertainment,285,90444,4.86,754,512
ZB4UalZo2H4,BoyWithBlue,1153,Comedy,569,85236,4.61,38,7
NZ4d_UyPCoA,kicesie,1152,People & Blogs,159,84383,4.21,281,99
XZvZxDT8NkI,Dirktang,1153,Sports,404,84915,3.78,59,178
Qw5AQ-bdlsg,koenteeuwisse,1153,Sports,42,82487,3.94,34,133
zqe3A-zQhzU,RECOS88,1152,Entertainment,254,76577,4.89,650,595
#NAME?,LupeFiasco,1153,Music,255,67999,4.87,700,550
nWlirj-8bWs,HilariousVideosLol,1153,Comedy,224,65269,4.74,1703,307
kyjuZz6JXeo,Smokeyfizz,1152,Film & Animation,202,8972,4.93,442,314
6zNn902McNE,taraNickJOnline,1153,Music,558,2974,4.92,51,52
GjT9xlqpfyQ,Aachilesss,1152,Entertainment,170,3722,4.93,237,20
KicJSFEgB_U,WhtButterflyLiz,1153,Comedy,100,8253,4.87,258,219
sXbFpvo1QkI,aniBOOM,1153,Entertainment,28,44658,4.23,243,114
LwvyuOlBHpk,pro100ksu,1154,Comedy,155,1190,4.87,222,49
lMJN96g9FEU,cada420,1153,Film & Animation,146,2321,4.94,217,36
3n5IflGGIas,laiyafrance,1153,News & Politics,499,11306,4.97,377,182
mxKKwwudCkw,technicallyreality,1153,Science & Technology,31,46798,4.29,413,100
0YDSTSD3mTM,CMNeir,1153,Entertainment,307,18708,4.81,340,367
JoiFjN0X-kw,jazrich1981,1153,Entertainment,253,19606,4.69,168,171
WtbatywPbTA,peron75,1153,Entertainment,313,23000,4.92,1250,391
epXcjcj0mW4,AtheneWins,1153,People & Blogs,1311,55042,4.72,930,495
07m-IvvpK2E,xenutv1,1154,Education,190,13159,4.94,743,248
DaRRCNqrSUM,hotforwords,1153,Entertainment,238,54131,4.64,878,410
sMTb_z46WHM,ChurchOfBlow,1152,Comedy,420,4699,4.88,709,281
nr_tKU_cA2s,WHATTHEBUCKSHOW,1154,Entertainment,335,221,4.9,659,279
sS4uEjXnIvk,cutewithchris,1154,Comedy,122,4174,4.85,555,266
8BiqyTRJQB8,ryj75,1152,Sports,77,6297,3.5,2,4
bnnDnGKVTZ8,sheVOTEDforWAR,1153,News & Politics,20,45183,4.65,136,114
yybxMVkTH2A,triballeadership,1153,News & Politics,218,3012,4.6,70,74
PrHcbizB2cI,FlippyCat,1152,Entertainment,42,46537,4.88,657,420
i6G0U8Vg6nY,air360,1150,Entertainment,189,63676,4.75,318,467
lMpSHS5JQpU,willblogs,1142,Music,215,147234,4.85,402,232
da7i7O_Z7Rs,JadHasOregunz,1149,Comedy,570,12108,4.95,87,7
BX15_zwoZ6c,abhinav777,1151,Film & Animation,121,192787,4.77,320,147
9e3hltTBp7Y,NBA,1153,Sports,131,44352,4.69,202,317
brvPJGK2dPs,90kim90,1153,Entertainment,576,22847,5,44,12
QHsSBMxzfBM,VirtualKnight12,1154,Entertainment,167,207,0,0,1
f3Kq-_XidZQ,amysindler,1154,People & Blogs,107,216,0,0,0
vvLGYkFKE70,tehgooseygalpa,1154,People & Blogs,4,226,4,1,1
BZFmFbWLgkg,faustopianista,1154,Music,319,228,0,0,0
FW8SKN7txP0,cosplaybrasil121,1154,Film & Animation,324,212,0,0,0
ezGUDDXKDF4,shawnchon117,1154,Comedy,24,201,0,0,0
ANOMS9e8uiQ,pelicanoratata,1154,Comedy,16,240,0,0,0
7mnbW4S1LCY,michaellicht,1154,People & Blogs,252,204,0,0,0
5qoZlBb2dUE,sebastiancarone,1154,People & Blogs,160,205,0,0,0
xREIbGGT-_I,SJBRS4,1154,Pets & Animals,273,265,0,0,0
AiMUlQvoLIE,xxraf,1154,Music,139,53,0,0,0
fh6I6wrSZks,adaniellelds09,1154,Autos & Vehicles,60,39,0,0,0
kwAaDWhbQYI,rian383,1154,Entertainment,47,47,0,0,2
_ZxKEYnHZIE,Heidi17065,1154,Sports,4,81,5,1,1
iB3ffv4mfw0,sweeetsz,1154,Music,171,83,0,0,0
GDTlcTQiLUE,fflor22,1154,Entertainment,190,124,0,0,0
chp-muqsC3k,figld,1154,People & Blogs,82,32,0,0,0
xrKEeb9j1_Y,Vote4Pearl,1154,People & Blogs,153,6,0,0,0
JiFVNpaxiSY,LennyZuber,1154,Music,65,2,0,0,0
OHomzwENFd8,twoplyboy,1154,Science & Technology,162,0,0,0,0
JqF8iST_IAc,suellemdiniz,1154,Music,307,0,0,0,0
w9LlMF1orIA,WalksTheLand,1154,News & Politics,26,0,0,0,0
fUpYDRrz_68,cigarstudtampa,1154,Entertainment,139,0,0,0,0
3dE0MeIWSe0,momance,1154,People & Blogs,17,0,0,0,0
rBlWLPUcTAE,d1a2n3i4e5l4e3i2n1a,1154,Sports,130,1,0,0,0
ZSS4Y5uE1yQ,morochon0tdead,1154,Sports,13,6,0,0,0
e8EqC8WFIRE,ASTROSCAN3002001,1154,Science & Technology,17,0,0,0,0
Qg1t7FGrCz0,Hopefl1,1154,Howto & Style,103,0,0,0,0
O-YSXsApFwo,euqueroaparecer,1154,Entertainment,37,0,0,0,0
FcEi22FrboQ,Zero2505,1154,Comedy,9,0,0,0,0
k0QfmGkBTgk,walther10,1154,People & Blogs,9,0,0,0,0
8VxOgV6P1Eg,ishhceline,1154,Entertainment,49,2,0,0,0
pumOmwA2OjA,AWishUponAnOcean,1154,Entertainment,5,0,0,0,0
AK4LoWTyDs4,karrynas,1154,People & Blogs,60,3,0,0,0
bw1XcWfIbRk,philandmel2008,1154,People & Blogs,68,0,0,0,0
xCBZtMLnZ5U,Danidani2702,1154,People & Blogs,159,0,0,0,0
oVzqY4zitwk,SoffaaiLu,1154,People & Blogs,46,0,0,0,0
2wP4-2576NA,cachs061272,1154,Entertainment,43,0,0,0,0
VDPIUuEd194,barrett1701,1154,Comedy,61,0,0,0,0
qDizOa76EzE,ScrupeG,1154,Comedy,218,0,0,0,0
8pgpvXYfl28,rian4812,1154,People & Blogs,300,0,0,0,0
hga1gWiPExg,juanvi11,1154,Music,170,0,0,0,0
XEaLnyD1NZY,coinyisland,1154,Autos & Vehicles,501,1,0,0,0
kNSPfAm_sfw,kisal,1154,Film & Animation,353,0,0,0,0
28JMvta073E,JackBarnett21,1154,Education,60,0,0,0,0
BsvlozYRvgg,GrindingGears11,1154,Entertainment,287,0,0,0,0
LE2PrB-NyWk,,,,,,,,
atOCwg7kEsY,MauiMouse80,1154,Travel & Events,13,0,0,0,0
VCULAu-2Uh0,eltitifutsal,1154,Sports,14,0,0,0,0
BBssn-9Jhio,likinius,1154,Sports,52,0,0,0,0
#NAME?,beanofred,1154,Music,2,0,0,0,0
e7NXncXSbD4,LaMorokia79,1154,Music,204,0,0,0,0
yZmuU5jIbic,CowDude1,1154,Science & Technology,19,0,0,0,0
71em0C-_TJg,abbeyheidi,1154,Entertainment,64,0,0,0,0
98Of_Utb50o,sabarkel,1154,Comedy,98,0,0,0,0
N85U_raU7ew,RaiinzKidd,1154,Sports,18,0,0,0,0
ypSbTgZVwmU,izoka14,1154,Film & Animation,29,0,0,0,0
tpZoroSqvWo,PronouncedCroy,1154,Entertainment,585,0,0,0,0
-8QsLyMcUr4,delibhken,1154,Comedy,21,0,0,0,0
XNnv0RWcoUo,mixskills,1154,People & Blogs,187,0,0,0,0
0sO5klpIPFI,,,,,,,,
RjUBMrxqR0g,caity2634,1154,Pets & Animals,145,0,0,0,0
MFoH51BM7-w,themezoom,1154,Science & Technology,105,2,0,0,0
tI_yVYc_-Hk,hercules1587,1154,Entertainment,108,0,0,0,0
pdy-ckGZI_I,gizmoandrascal,1154,Entertainment,181,0,0,0,0
1qn5FxeHSLY,DarkSaviors,1154,Entertainment,74,0,0,0,0
VhALs-z3HGA,LZnoT,1154,Science & Technology,94,0,0,0,0
lk07FsHdce8,miszwild,1154,Entertainment,584,0,0,0,0
legX3WDkytw,milcada,1154,People & Blogs,154,0,0,0,0
3L7VFQqWhhs,Alexgatinhuh10,1154,Travel & Events,218,1,0,0,0
HBDjmxcniIo,RealTalkExpress,1154,Sports,173,0,0,0,0
AupcfICmqiQ,BBCskate1,1154,Autos & Vehicles,17,0,0,0,0
yYiEQlVGNYc,rolandhai,1154,Autos & Vehicles,120,5,5,1,0
#NAME?,jmiz9000,1154,Science & Technology,120,0,0,0,0
A1bP4FobqJE,SidTheKidOwns87,1154,Entertainment,186,0,0,0,0
prkqo567ewU,KikeSimmonds,1154,People & Blogs,453,0,0,0,0
S6NVhDaJEaU,petermurray0986,1154,Sports,2,0,0,0,0
qgYNNPyukKs,taretub0,1154,Music,382,0,0,0,0
l8GADVwraHE,samiramida,1154,Music,197,0,0,0,0
6T_LI9qRxNQ,73cjproject,1154,Autos & Vehicles,10,0,0,0,0
iWQlYwGBu0E,Edina96,1154,Film & Animation,177,0,0,0,0
8_kTZ69oM38,kuklok1989,1154,People & Blogs,455,0,0,0,0
tQbrSNeDQs8,lhrsd,1154,People & Blogs,33,0,0,0,0
tYVZlGqpAN8,blueravenband,1154,Music,195,0,0,0,0
515D9b6nB-w,cfusionbr,1154,Music,167,0,0,0,0
t0iSYjg4ezQ,Mavafire14,1154,Entertainment,30,0,0,0,0
4KGFdjPtEgk,musicsugarlove,1154,People & Blogs,278,0,0,0,0
glbpUfHxFjU,edupc,1154,Music,11,0,0,0,0
XHIOwc9W7_M,3010matthewclack1987,1154,Film & Animation,140,0,0,0,0
nxC7TK72CvU,CreditGuruTips,1154,News & Politics,308,0,0,0,0
zG1YSVDM72A,MTcanyncrittr,1154,People & Blogs,61,0,0,0,0
ilyiqekBBnQ,MissFunkentelect,1154,Music,168,0,0,0,0
UJ986t_JCHQ,rObErTz18,1154,Music,260,0,0,0,0
#NAME?,silveradotuck,1154,Music,55,0,0,0,0
an_RTCZNNks,urilho,1154,Music,208,0,0,0,0
Z7hdo7OFQcY,denissetg,1154,Film & Animation,14,0,0,0,0
Z8KoGEGlZQs,Tex1067,1154,Comedy,113,0,0,0,0
T_Ax1bSroEw,mohsinpsss,1154,Comedy,40,0,0,0,0
sARxhVyLeNM,ssiquest,1154,Sports,102,0,0,0,0
lgJqAUdHv2A,nicomilani,1154,Autos & Vehicles,599,0,0,0,0
pleVSIAGZto,vlogbrothers,1154,Comedy,183,83655,4.94,994,4106
acb0b9iAhrU,therealdemilovato,1154,Entertainment,122,128208,4.67,1356,1666
oVAs2zmb0ig,sora99252,1155,Entertainment,199,260961,4.72,1412,1823
AA5ZR_jxdXU,AtheneWins,1154,People & Blogs,652,337327,4.73,2214,1452
sQacQy1KJ9M,ExpelledExposed,1154,Science & Technology,124,106815,4.53,735,1417
tumss-ZLtU4,joininthemoney,1155,People & Blogs,79,28421,4.91,140,1275
nswy8YjW6AE,TheNumber1Subscriber,1154,Entertainment,56,6898,2.67,6,1222
4UuozYOUBcw,Razimus,1156,Music,5,12451,4,12,1009
pI742iYWjeo,docjazz4,1156,Music,156,7598,4.97,39,2380
uOrkft5YCFc,joicool8,1154,Entertainment,49,19500,1.72,32,983
NiNGK3y5Ypg,Thunderf00t,1154,Science & Technology,525,62864,4.75,2133,1128
FqYDHweXrW8,lisalavie1,1155,Music,217,34444,4.66,670,1040
T3Pv_jMGbns,mrpregnant,1154,Comedy,225,6417,4.58,216,877
#NAME?,HodgeStansson,1154,Comedy,232,50604,4.23,762,854
Pr3esd05w-4,ShadowLeggy,1155,Comedy,192,16943,4.78,739,864
fx80HhCyQlk,HouseholdHacker,1155,Howto & Style,149,42685,4.79,694,812
6U6bf5gWpuY,hotforwords,1154,Entertainment,133,133381,4.6,1208,767
6kp-eUOiwcg,mrfetch,1154,Entertainment,131,7449,1.35,648,698
bcvsi8ZBbuc,NBA,1154,Sports,33,137375,4.72,420,698
I4J6nfyb-3k,Kevinlaw1978,1150,News & Politics,597,646301,3.91,1222,3718
7ucUz2UrZZA,illumistream,1154,Howto & Style,53,1363972,2.36,1924,1044
MjDJ_uqlxrY,micahnd12,1155,Sports,100,416,5,3,4
5H10FUkisLs,hotbabestationde,1155,Entertainment,214,10714,4.58,12,3
xU9Exl3NE8c,wildyowns1,1154,Film & Animation,36,12884,4.31,140,243
i0TXut4Oc2g,conwint,1119,Film & Animation,73,121867,3.47,188,364
hx_WKxqQF2o,walshsmith1,1150,People & Blogs,382,1845902,3.01,2366,5357
h_ccHIQ72ME,JenxtheJinx,1154,Comedy,399,5189,5,89,146
o7fXdO0GVZ4,JamesWorldStudios,1154,Entertainment,136,323,5,1,10
Qb18nQRTgSY,razielpap,752,Comedy,258,88556,4.37,242,1518
siwht6ri_Mw,matchpics,1154,Sports,88,300001,4.31,744,737
yitSCT-LYxE,ijustine,1153,People & Blogs,60,309690,2.52,2042,2670
Ec_2oKWe2Gw,LoFFeN1987,1153,Sports,140,260610,4.48,335,1344
f2_VPhR-YW8,nogoodtv,1153,Music,224,262380,2,480,345
VNxikDpcf1A,snakes88plane,1154,Sports,71,212923,3.36,127,269
dZUmSYhjr68,PanaFilm,1155,Film & Animation,87,215389,4.89,192,0
R89jnLqpEOA,nogoodtv,1154,Comedy,137,240262,4.36,151,128
AAXucMY7Dvk,hillaryclintondotcom,1154,News & Politics,30,180330,2.04,1673,2
QFCSXr6qnv4,SecretAgentBob,1154,Comedy,361,59074,4.76,1324,735
z89gisj9Bjc,HilariousVideosLol,1155,Comedy,172,23136,4.91,1351,279
z1GA1lx_ll8,edwardbellanet,1155,Entertainment,125,31336,4.98,344,197
i_d3hiHwFnw,camprockvids,1154,Music,140,34788,4.71,268,260
9TRgqwaMS0s,edwardbellanet,1154,Entertainment,80,23887,4.92,238,270
8lK3SlQNVeY,VictoriaWolfe1538,1155,Music,280,1225,4,466,2
UNecspxoKpQ,MaggieMiller2213,1155,Music,303,1089,4.98,486,2
_-lX8TEVFZQ,SophieBrock2377,1155,Music,258,1016,4.98,489,2
7jye-aILPa8,JasmineJuarez6201,1155,Music,248,717,4.99,482,0
geUpqqw1Huo,CarolineBurke7025,1155,Music,235,940,4.97,480,2
k10rTlbkTq8,ValeriaVargas3380,1155,Music,309,758,4.55,485,0
zlu2TsC0myw,SofiaMarsh1686,1155,Music,229,1051,4.98,479,0
N3HvT5sW258,ZoeBray9210,1155,Music,407,869,4.99,489,2
d0rofCNDMxw,pro100ksu,1156,Comedy,152,2598,4.93,551,107
CNHW8NYhxs8,RealIdolFans,1155,Music,294,68658,4.76,603,781
CRVP4760AK4,Medeni500,1152,Comedy,150,185376,4.79,915,549
PfZPNS6nVus,F0Finho,1150,Music,184,348634,4.16,1662,1633
Lgcg6aG9nWI,sxephil,1156,Entertainment,262,32472,4.83,1878,724
7AqmLH9z9Qw,BarackObamadotcom,1155,News & Politics,448,109640,4.8,1785,164
ytONpbCmLCo,Blendtec,1155,Entertainment,102,18777,4.86,812,262
exsmFDYyK4U,jedreport,1155,News & Politics,195,36697,4.92,781,312
LSR4ii5yJZs,hotforwords,1155,Entertainment,207,39097,4.71,827,409
Ko8h-v9uTbw,peron75,1155,Entertainment,251,9380,4.89,683,280
ePeDu8s---8,miaarose,1156,Music,224,13309,4.57,804,640
aVZgPxPtAo4,LonesomeRhodes1,1155,People & Blogs,162,16483,4.8,653,517
plGirb63a9s,Paperlilies,1154,Comedy,43,18960,4.55,765,543
#NAME?,AtheneWins,1156,People & Blogs,807,19608,4.81,624,813
3XGJq8wrw5I,ScreamingFrog,1136,News & Politics,180,217666,4.62,1096,333
_RAB96S7BAw,dananddanfilms,1153,Comedy,347,175460,4.7,1990,1023
rajiaHpIoKM,GeneticBlend,1148,People & Blogs,410,621575,4.41,2421,2425
GKVp4vcAAHE,Annaconda1984,847,People & Blogs,641,187047,3.68,659,607
mJ_br--DUSA,TheMeltingSnowman,1003,Comedy,199,117889,3.61,324,259
ULVYbuKYfz8,suziblutube,1046,Howto & Style,74,95914,3.09,137,181
